"MB2006","UR2006_num","UR2006","DHB_code","DHB_label","Pop2001","Pop2006","Pop2013"
47002,-1,"Rural",1,"Northland",33,48,39
47100,-3,"Rural",1,"Northland",18,12,21
47200,-2,"Rural",1,"Northland",9,21,21
47301,1,"Urban",1,"Northland",60,48,39
47302,-3,"Rural",1,"Northland",9,12,24
47400,-1,"Rural",1,"Northland",18,18,6
47500,-2,"Rural",1,"Northland",27,18,27
47601,-2,"Rural",1,"Northland",6,15,15
47602,-2,"Rural",1,"Northland",12,15,6
47603,-1,"Rural",1,"Northland",51,84,51
47701,-1,"Rural",1,"Northland",39,39,45
47702,-1,"Rural",1,"Northland",3,6,3
47801,-1,"Rural",1,"Northland",27,12,12
47802,-3,"Rural",1,"Northland",3,18,9
47901,-2,"Rural",1,"Northland",54,51,60
47902,-3,"Rural",1,"Northland",0,3,3
48001,-2,"Rural",1,"Northland",48,15,12
48003,NA,NA,1,"Northland",0,0,0
48004,-2,"Rural",1,"Northland",24,45,48
48101,NA,NA,1,"Northland",6,3,0
48102,-3,"Rural",1,"Northland",15,18,15
48201,NA,NA,1,"Northland",0,0,0
48203,-2,"Rural",1,"Northland",78,48,45
48204,-2,"Rural",1,"Northland",135,81,75
48205,-2,"Rural",1,"Northland",6,21,27
48301,NA,NA,1,"Northland",0,0,0
48303,-2,"Rural",1,"Northland",75,69,78
48304,-2,"Rural",1,"Northland",51,48,45
48403,NA,NA,1,"Northland",0,0,0
48404,-2,"Rural",1,"Northland",102,129,168
48405,NA,NA,1,"Northland",0,0,0
48406,NA,NA,1,"Northland",0,0,0
48407,-3,"Rural",1,"Northland",6,3,0
48408,-2,"Rural",1,"Northland",99,96,105
48409,-2,"Rural",1,"Northland",123,123,126
48410,-1,"Rural",1,"Northland",126,114,111
48500,-2,"Rural",1,"Northland",57,66,78
48601,NA,NA,1,"Northland",0,9,0
48602,-3,"Rural",1,"Northland",12,9,3
48701,NA,NA,1,"Northland",0,3,0
48702,-2,"Rural",1,"Northland",72,87,87
48800,-1,"Rural",1,"Northland",18,33,24
48900,-1,"Rural",1,"Northland",39,36,33
49000,-2,"Rural",1,"Northland",93,81,57
49102,-2,"Rural",1,"Northland",60,42,81
49103,-3,"Rural",1,"Northland",0,0,0
49104,-3,"Rural",1,"Northland",3,6,12
49105,NA,NA,1,"Northland",0,0,0
49203,NA,NA,1,"Northland",0,0,0
49204,-2,"Rural",1,"Northland",192,228,240
49205,NA,NA,1,"Northland",0,0,0
49206,-2,"Rural",1,"Northland",105,129,138
49301,1,"Urban",1,"Northland",195,198,216
49302,1,"Urban",1,"Northland",150,183,201
49401,1,"Urban",1,"Northland",150,186,231
49402,1,"Urban",1,"Northland",204,225,255
49500,1,"Urban",1,"Northland",126,216,339
49600,1,"Urban",1,"Northland",150,201,255
49700,1,"Urban",1,"Northland",249,282,327
49801,-2,"Rural",1,"Northland",123,180,180
49802,-2,"Rural",1,"Northland",237,243,261
49901,1,"Urban",1,"Northland",63,105,177
49903,1,"Urban",1,"Northland",0,18,27
49904,1,"Urban",1,"Northland",18,12,27
49905,1,"Urban",1,"Northland",45,54,45
50001,1,"Urban",1,"Northland",24,84,117
50002,-3,"Rural",1,"Northland",9,12,12
50003,-2,"Rural",1,"Northland",60,42,39
50004,-2,"Rural",1,"Northland",12,36,33
50100,1,"Urban",1,"Northland",258,339,462
50201,-2,"Rural",1,"Northland",12,12,6
50202,-2,"Rural",1,"Northland",6,9,15
50301,-2,"Rural",1,"Northland",252,270,231
50303,-2,"Rural",1,"Northland",78,84,87
50304,-2,"Rural",1,"Northland",57,45,48
50305,-2,"Rural",1,"Northland",66,63,60
50306,-2,"Rural",1,"Northland",72,60,66
50400,-2,"Rural",1,"Northland",57,81,99
50501,-3,"Rural",1,"Northland",9,9,3
50502,NA,NA,1,"Northland",0,0,0
50503,-2,"Rural",1,"Northland",9,9,9
50602,-3,"Rural",1,"Northland",0,0,0
50603,-3,"Rural",1,"Northland",6,0,18
50604,-2,"Rural",1,"Northland",15,18,15
50605,-1,"Rural",1,"Northland",48,60,48
50701,-2,"Rural",1,"Northland",12,21,24
50703,1,"Urban",1,"Northland",0,0,0
50704,-3,"Rural",1,"Northland",0,0,0
50705,-1,"Rural",1,"Northland",30,96,174
50706,-3,"Rural",1,"Northland",0,0,0
50707,NA,NA,1,"Northland",3,3,0
50708,-3,"Rural",1,"Northland",3,0,0
50802,-1,"Rural",1,"Northland",0,6,3
50803,-2,"Rural",1,"Northland",39,60,60
50804,-2,"Rural",1,"Northland",66,129,138
50805,-3,"Rural",1,"Northland",6,0,12
50806,-3,"Rural",1,"Northland",9,3,18
50901,-3,"Rural",1,"Northland",0,0,0
50902,-2,"Rural",1,"Northland",21,9,18
51000,-3,"Rural",1,"Northland",3,9,9
51101,-3,"Rural",1,"Northland",126,51,12
51102,-2,"Rural",1,"Northland",33,15,27
51201,-2,"Rural",1,"Northland",81,90,60
51202,-2,"Rural",1,"Northland",51,48,45
51300,-2,"Rural",1,"Northland",156,141,135
51401,-2,"Rural",1,"Northland",99,114,111
51402,1,"Urban",1,"Northland",18,27,33
51403,-2,"Rural",1,"Northland",66,72,81
51405,-3,"Rural",1,"Northland",0,0,3
51406,1,"Urban",1,"Northland",135,171,147
51407,1,"Urban",1,"Northland",84,99,93
51408,1,"Urban",1,"Northland",117,96,90
51409,1,"Urban",1,"Northland",78,78,72
51501,-2,"Rural",1,"Northland",45,75,63
51502,-2,"Rural",1,"Northland",30,39,39
51504,-2,"Rural",1,"Northland",6,24,3
51505,NA,NA,1,"Northland",57,6,21
51506,-1,"Rural",1,"Northland",21,12,12
51507,-2,"Rural",1,"Northland",30,27,30
51508,NA,NA,1,"Northland",0,3,6
51601,-2,"Rural",1,"Northland",72,81,81
51602,NA,NA,1,"Northland",0,0,0
51700,-2,"Rural",1,"Northland",45,63,39
51800,-1,"Rural",1,"Northland",36,39,48
51900,-2,"Rural",1,"Northland",15,15,18
52001,1,"Urban",1,"Northland",51,42,27
52002,1,"Urban",1,"Northland",33,33,27
52100,1,"Urban",1,"Northland",39,33,36
52200,1,"Urban",1,"Northland",0,0,0
52300,1,"Urban",1,"Northland",105,105,81
52400,1,"Urban",1,"Northland",15,27,18
52501,1,"Urban",1,"Northland",15,9,9
52502,1,"Urban",1,"Northland",24,12,18
52600,1,"Urban",1,"Northland",3,3,3
52700,1,"Urban",1,"Northland",72,57,69
52800,1,"Urban",1,"Northland",66,54,51
52901,1,"Urban",1,"Northland",282,345,339
52902,1,"Urban",1,"Northland",81,111,96
53001,1,"Urban",1,"Northland",123,135,117
53002,1,"Urban",1,"Northland",78,81,84
53003,1,"Urban",1,"Northland",69,72,75
53004,1,"Urban",1,"Northland",102,90,66
53005,1,"Urban",1,"Northland",75,84,75
53101,1,"Urban",1,"Northland",78,111,78
53102,1,"Urban",1,"Northland",24,42,42
53200,1,"Urban",1,"Northland",114,123,111
53301,1,"Urban",1,"Northland",81,78,63
53303,1,"Urban",1,"Northland",69,75,66
53304,1,"Urban",1,"Northland",174,183,213
53305,1,"Urban",1,"Northland",111,120,87
53403,1,"Urban",1,"Northland",120,123,141
53404,1,"Urban",1,"Northland",129,165,153
53405,1,"Urban",1,"Northland",72,45,45
53406,1,"Urban",1,"Northland",186,225,165
53407,1,"Urban",1,"Northland",138,138,150
53408,1,"Urban",1,"Northland",36,48,51
53501,1,"Urban",1,"Northland",207,222,234
53502,1,"Urban",1,"Northland",33,30,42
53600,1,"Urban",1,"Northland",3,3,0
53700,1,"Urban",1,"Northland",108,42,111
53800,1,"Urban",1,"Northland",36,123,21
53900,1,"Urban",1,"Northland",96,138,180
54000,1,"Urban",1,"Northland",102,87,105
54100,1,"Urban",1,"Northland",18,21,15
54200,1,"Urban",1,"Northland",195,198,144
54300,1,"Urban",1,"Northland",30,27,30
54400,1,"Urban",1,"Northland",183,171,159
54501,1,"Urban",1,"Northland",141,96,111
54502,1,"Urban",1,"Northland",69,51,54
54600,1,"Urban",1,"Northland",87,57,51
54700,1,"Urban",1,"Northland",96,87,60
54801,1,"Urban",1,"Northland",99,81,99
54802,1,"Urban",1,"Northland",144,123,159
54900,1,"Urban",1,"Northland",72,54,60
55000,1,"Urban",1,"Northland",54,48,48
55100,1,"Urban",1,"Northland",45,36,45
55200,1,"Urban",1,"Northland",105,81,78
55300,1,"Urban",1,"Northland",75,81,84
55400,1,"Urban",1,"Northland",75,60,39
55500,1,"Urban",1,"Northland",66,66,60
55600,1,"Urban",1,"Northland",93,99,99
55700,1,"Urban",1,"Northland",60,72,57
55801,1,"Urban",1,"Northland",90,84,99
55802,1,"Urban",1,"Northland",63,78,66
55900,1,"Urban",1,"Northland",165,156,141
56001,1,"Urban",1,"Northland",51,48,45
56002,1,"Urban",1,"Northland",48,60,57
56100,1,"Urban",1,"Northland",102,69,63
56200,1,"Urban",1,"Northland",30,18,18
56300,1,"Urban",1,"Northland",75,66,72
56400,1,"Urban",1,"Northland",147,123,99
56500,1,"Urban",1,"Northland",15,30,18
56600,1,"Urban",1,"Northland",30,39,30
56700,1,"Urban",1,"Northland",12,9,3
56800,1,"Urban",1,"Northland",12,12,9
56900,1,"Urban",1,"Northland",36,45,42
57000,1,"Urban",1,"Northland",192,189,183
57100,1,"Urban",1,"Northland",114,108,78
57201,1,"Urban",1,"Northland",168,171,165
57202,1,"Urban",1,"Northland",6,30,18
57300,1,"Urban",1,"Northland",18,24,21
57400,1,"Urban",1,"Northland",60,63,84
57500,1,"Urban",1,"Northland",138,111,96
57600,1,"Urban",1,"Northland",84,72,78
57700,1,"Urban",1,"Northland",180,204,150
57800,1,"Urban",1,"Northland",84,75,81
57900,1,"Urban",1,"Northland",18,18,24
58000,1,"Urban",1,"Northland",27,30,30
58100,1,"Urban",1,"Northland",129,102,102
58200,1,"Urban",1,"Northland",108,126,90
58300,1,"Urban",1,"Northland",54,54,57
58400,1,"Urban",1,"Northland",78,66,72
58500,1,"Urban",1,"Northland",111,99,81
58600,1,"Urban",1,"Northland",60,63,39
58700,1,"Urban",1,"Northland",117,129,105
58800,1,"Urban",1,"Northland",135,111,111
58901,NA,NA,1,"Northland",24,6,6
58902,NA,NA,99,"Area outside District Health Board",3,3,0
59000,NA,NA,1,"Northland",6,0,0
59100,NA,NA,1,"Northland",21,3,0
59200,-3,"Rural",1,"Northland",0,0,0
59301,-2,"Rural",1,"Northland",144,111,129
59302,NA,NA,1,"Northland",3,6,0
59400,-1,"Rural",1,"Northland",63,24,15
59500,-2,"Rural",1,"Northland",30,36,33
59600,-1,"Rural",1,"Northland",120,84,81
59700,-1,"Rural",1,"Northland",189,225,210
59800,0,"Rural",1,"Northland",39,66,48
59900,-3,"Rural",1,"Northland",0,0,0
60000,-2,"Rural",1,"Northland",21,18,21
60100,-2,"Rural",1,"Northland",63,51,45
60200,-1,"Rural",1,"Northland",51,60,54
60300,0,"Rural",1,"Northland",93,102,99
60400,-1,"Rural",1,"Northland",42,27,42
60500,-1,"Rural",1,"Northland",45,90,99
60600,-1,"Rural",1,"Northland",117,117,126
60700,-1,"Rural",1,"Northland",147,153,153
60800,-1,"Rural",1,"Northland",93,69,72
60900,-1,"Rural",1,"Northland",78,63,63
61000,-2,"Rural",1,"Northland",117,96,105
61100,-3,"Rural",1,"Northland",0,0,0
61200,0,"Rural",1,"Northland",69,102,111
61300,-1,"Rural",1,"Northland",15,24,18
61400,-3,"Rural",1,"Northland",0,0,0
61501,NA,NA,1,"Northland",0,0,0
61502,-1,"Rural",1,"Northland",63,99,111
61600,-1,"Rural",1,"Northland",33,48,45
61700,0,"Rural",1,"Northland",117,147,174
61801,0,"Rural",1,"Northland",66,51,54
61802,3,"Urban",1,"Northland",72,132,156
61803,3,"Urban",1,"Northland",177,183,171
61804,3,"Urban",1,"Northland",60,87,87
61805,3,"Urban",1,"Northland",198,210,261
61806,3,"Urban",1,"Northland",123,126,105
61807,3,"Urban",1,"Northland",255,225,183
61808,3,"Urban",1,"Northland",120,114,108
61901,-1,"Rural",1,"Northland",159,177,240
61902,0,"Rural",1,"Northland",84,93,114
61903,0,"Rural",1,"Northland",159,174,207
62001,NA,NA,1,"Northland",0,0,0
62002,0,"Rural",1,"Northland",150,231,273
62102,0,"Rural",1,"Northland",84,90,84
62105,0,"Rural",1,"Northland",66,66,60
62106,0,"Rural",1,"Northland",12,21,12
62107,0,"Rural",1,"Northland",90,93,84
62108,0,"Rural",1,"Northland",111,90,96
62109,0,"Rural",1,"Northland",135,150,138
62110,0,"Rural",1,"Northland",135,162,222
62202,0,"Rural",1,"Northland",117,132,147
62203,-1,"Rural",1,"Northland",75,69,66
62204,0,"Rural",1,"Northland",63,87,102
62205,0,"Rural",1,"Northland",87,81,63
62206,0,"Rural",1,"Northland",66,81,99
62301,-1,"Rural",1,"Northland",33,36,45
62303,0,"Rural",1,"Northland",51,51,102
62304,-3,"Rural",1,"Northland",0,0,0
62401,-2,"Rural",1,"Northland",39,45,72
62402,0,"Rural",1,"Northland",198,255,258
62501,-1,"Rural",1,"Northland",48,57,66
62502,0,"Rural",1,"Northland",66,129,99
62503,-1,"Rural",1,"Northland",3,9,12
62504,0,"Rural",1,"Northland",54,51,48
62505,0,"Rural",1,"Northland",30,18,24
62506,0,"Rural",1,"Northland",81,66,63
62507,0,"Rural",1,"Northland",27,27,42
62600,0,"Rural",1,"Northland",156,174,231
62702,0,"Rural",1,"Northland",18,24,30
62703,0,"Rural",1,"Northland",192,213,261
62704,0,"Rural",1,"Northland",0,9,12
62705,-3,"Rural",1,"Northland",9,12,9
62800,0,"Rural",1,"Northland",150,165,189
62900,3,"Urban",1,"Northland",237,225,195
63000,3,"Urban",1,"Northland",276,291,294
63100,3,"Urban",1,"Northland",177,168,174
63200,3,"Urban",1,"Northland",168,156,210
63300,3,"Urban",1,"Northland",0,0,0
63400,3,"Urban",1,"Northland",237,237,210
63500,3,"Urban",1,"Northland",165,183,159
63600,3,"Urban",1,"Northland",105,102,120
63701,3,"Urban",1,"Northland",57,69,93
63703,3,"Urban",1,"Northland",66,66,69
63704,3,"Urban",1,"Northland",111,123,123
63705,3,"Urban",1,"Northland",114,114,111
63801,3,"Urban",1,"Northland",99,138,129
63803,3,"Urban",1,"Northland",96,135,243
63804,3,"Urban",1,"Northland",156,171,180
63805,3,"Urban",1,"Northland",54,54,72
63900,3,"Urban",1,"Northland",183,258,294
64000,3,"Urban",1,"Northland",57,90,99
64100,3,"Urban",1,"Northland",15,15,12
64200,3,"Urban",1,"Northland",42,39,18
64300,3,"Urban",1,"Northland",150,195,222
64401,3,"Urban",1,"Northland",54,66,45
64402,3,"Urban",1,"Northland",6,12,9
64501,0,"Rural",1,"Northland",36,30,42
64502,0,"Rural",1,"Northland",39,42,45
64600,0,"Rural",1,"Northland",147,237,237
64700,0,"Rural",1,"Northland",177,240,282
64800,0,"Rural",1,"Northland",51,57,72
64900,0,"Rural",1,"Northland",18,30,33
65000,-1,"Rural",1,"Northland",24,15,6
65101,-3,"Rural",1,"Northland",0,0,0
65102,0,"Rural",1,"Northland",6,9,12
65200,-1,"Rural",1,"Northland",132,192,174
65300,-2,"Rural",1,"Northland",42,51,57
65400,-1,"Rural",1,"Northland",60,63,75
65500,-2,"Rural",1,"Northland",45,54,45
65600,-1,"Rural",1,"Northland",168,186,189
65700,-2,"Rural",1,"Northland",42,54,39
65800,-1,"Rural",1,"Northland",48,69,48
65900,-2,"Rural",1,"Northland",9,9,9
66000,-3,"Rural",1,"Northland",6,6,3
66100,-2,"Rural",1,"Northland",48,66,45
66200,-2,"Rural",1,"Northland",27,21,42
66300,-2,"Rural",1,"Northland",93,84,57
66400,-1,"Rural",1,"Northland",30,12,12
66500,-1,"Rural",1,"Northland",48,51,45
66600,-1,"Rural",1,"Northland",63,51,66
66700,-2,"Rural",1,"Northland",15,18,15
66800,-2,"Rural",1,"Northland",48,63,45
66900,-1,"Rural",1,"Northland",30,24,27
67000,-3,"Rural",1,"Northland",0,0,0
67100,-3,"Rural",1,"Northland",0,0,0
67200,-3,"Rural",1,"Northland",0,0,0
67300,-2,"Rural",1,"Northland",39,24,45
67400,-1,"Rural",1,"Northland",78,66,63
67500,-1,"Rural",1,"Northland",33,36,36
67600,-1,"Rural",1,"Northland",51,33,33
67700,-1,"Rural",1,"Northland",18,18,9
67800,-1,"Rural",1,"Northland",120,129,120
67900,0,"Rural",1,"Northland",63,51,81
68000,-3,"Rural",1,"Northland",0,0,0
68100,-2,"Rural",1,"Northland",0,24,21
68200,-2,"Rural",1,"Northland",75,48,81
68300,-2,"Rural",1,"Northland",30,27,9
68400,-1,"Rural",1,"Northland",123,84,84
68500,-1,"Rural",1,"Northland",84,90,81
68600,-1,"Rural",1,"Northland",96,66,75
68700,-1,"Rural",1,"Northland",102,126,102
68801,0,"Rural",1,"Northland",216,231,222
68802,0,"Rural",1,"Northland",150,165,171
68900,0,"Rural",1,"Northland",126,153,150
69000,0,"Rural",1,"Northland",123,204,264
69100,0,"Rural",1,"Northland",147,183,216
69201,0,"Rural",1,"Northland",105,177,207
69202,0,"Rural",1,"Northland",18,21,15
69300,0,"Rural",1,"Northland",222,243,366
69401,3,"Urban",1,"Northland",48,72,93
69402,3,"Urban",1,"Northland",9,6,6
69500,3,"Urban",1,"Northland",156,183,204
69603,3,"Urban",1,"Northland",138,117,126
69604,3,"Urban",1,"Northland",0,0,3
69606,3,"Urban",1,"Northland",15,18,18
69607,3,"Urban",1,"Northland",72,111,147
69608,3,"Urban",1,"Northland",36,120,264
69609,3,"Urban",1,"Northland",102,123,138
69700,3,"Urban",1,"Northland",93,141,276
69800,3,"Urban",1,"Northland",24,21,18
69900,0,"Rural",1,"Northland",162,198,222
70000,0,"Rural",1,"Northland",171,249,252
70100,0,"Rural",1,"Northland",87,186,189
70201,3,"Urban",1,"Northland",15,27,18
70202,3,"Urban",1,"Northland",0,0,0
70203,3,"Urban",1,"Northland",186,186,249
70204,3,"Urban",1,"Northland",291,327,333
70300,3,"Urban",1,"Northland",222,234,240
70400,3,"Urban",1,"Northland",99,111,132
70500,3,"Urban",1,"Northland",183,285,522
70600,3,"Urban",1,"Northland",0,3,3
70700,0,"Rural",1,"Northland",114,132,141
70801,0,"Rural",1,"Northland",78,102,132
70802,0,"Rural",1,"Northland",45,39,39
70903,0,"Rural",1,"Northland",39,42,54
70904,0,"Rural",1,"Northland",144,195,183
70905,-3,"Rural",1,"Northland",18,15,15
70906,3,"Urban",1,"Northland",42,117,147
70907,3,"Urban",1,"Northland",9,72,102
71000,0,"Rural",1,"Northland",303,363,435
71100,0,"Rural",1,"Northland",171,201,228
71200,-1,"Rural",1,"Northland",96,129,117
71301,-1,"Rural",1,"Northland",243,270,399
71302,0,"Rural",1,"Northland",6,12,12
71400,0,"Rural",1,"Northland",129,168,60
71500,-1,"Rural",1,"Northland",111,120,138
71600,0,"Rural",1,"Northland",126,192,210
71701,-3,"Rural",1,"Northland",3,6,6
71702,0,"Rural",1,"Northland",207,234,237
71800,-1,"Rural",1,"Northland",180,192,267
71901,0,"Rural",1,"Northland",9,24,12
71902,0,"Rural",1,"Northland",66,105,93
72000,0,"Rural",1,"Northland",204,264,285
72101,-1,"Rural",1,"Northland",12,15,12
72102,0,"Rural",1,"Northland",84,93,105
72200,-1,"Rural",1,"Northland",126,132,141
72300,0,"Rural",1,"Northland",93,150,156
72401,0,"Rural",1,"Northland",18,27,27
72402,0,"Rural",1,"Northland",12,12,0
72403,0,"Rural",1,"Northland",60,78,75
72404,-1,"Rural",1,"Northland",0,3,0
72501,-3,"Rural",1,"Northland",0,0,0
72502,0,"Rural",1,"Northland",33,15,12
72601,3,"Urban",1,"Northland",141,183,204
72602,3,"Urban",1,"Northland",216,249,240
72702,3,"Urban",1,"Northland",99,84,78
72703,3,"Urban",1,"Northland",60,81,90
72704,3,"Urban",1,"Northland",105,144,162
72705,3,"Urban",1,"Northland",27,45,45
72706,3,"Urban",1,"Northland",6,6,9
72800,3,"Urban",1,"Northland",75,99,123
72900,-1,"Rural",1,"Northland",24,57,66
73000,0,"Rural",1,"Northland",300,351,423
73100,0,"Rural",1,"Northland",129,168,156
73200,3,"Urban",1,"Northland",27,0,9
73301,-3,"Rural",1,"Northland",0,0,0
73302,0,"Rural",1,"Northland",45,54,60
73400,0,"Rural",1,"Northland",60,117,156
73501,0,"Rural",1,"Northland",165,156,156
73503,0,"Rural",1,"Northland",156,162,123
73504,0,"Rural",1,"Northland",96,93,84
73505,0,"Rural",1,"Northland",174,189,171
73601,0,"Rural",1,"Northland",168,219,192
73602,0,"Rural",1,"Northland",150,180,180
73701,0,"Rural",1,"Northland",54,87,105
73702,0,"Rural",1,"Northland",249,255,300
73802,0,"Rural",1,"Northland",24,27,30
73803,NA,NA,1,"Northland",0,0,0
73805,0,"Rural",1,"Northland",33,36,33
73806,0,"Rural",1,"Northland",198,204,261
73900,0,"Rural",1,"Northland",171,156,171
74001,0,"Rural",1,"Northland",33,75,63
74002,NA,NA,1,"Northland",0,0,0
74004,0,"Rural",1,"Northland",0,48,78
74005,0,"Rural",1,"Northland",54,78,63
74101,-1,"Rural",1,"Northland",45,45,45
74102,0,"Rural",1,"Northland",219,300,351
74203,0,"Rural",1,"Northland",90,75,93
74204,0,"Rural",1,"Northland",90,75,66
74205,0,"Rural",1,"Northland",60,60,90
74206,0,"Rural",1,"Northland",42,57,63
74207,0,"Rural",1,"Northland",87,54,54
74208,0,"Rural",1,"Northland",72,69,63
74209,0,"Rural",1,"Northland",63,66,84
74210,0,"Rural",1,"Northland",51,75,63
74211,0,"Rural",1,"Northland",51,48,57
74303,-1,"Rural",1,"Northland",45,60,84
74304,0,"Rural",1,"Northland",132,147,162
74305,-1,"Rural",1,"Northland",81,57,57
74306,0,"Rural",1,"Northland",72,90,72
74307,-1,"Rural",1,"Northland",30,48,45
74308,0,"Rural",1,"Northland",69,54,54
74309,0,"Rural",1,"Northland",42,48,51
74310,0,"Rural",1,"Northland",45,42,42
74400,-3,"Rural",1,"Northland",0,0,0
74501,0,"Rural",1,"Northland",0,0,0
74502,-3,"Rural",1,"Northland",0,0,0
74601,3,"Urban",1,"Northland",132,138,144
74602,3,"Urban",1,"Northland",9,9,3
74700,3,"Urban",1,"Northland",189,183,192
74800,3,"Urban",1,"Northland",162,168,192
74900,0,"Rural",1,"Northland",162,207,255
75001,-1,"Rural",1,"Northland",117,129,126
75002,0,"Rural",1,"Northland",21,9,18
75100,-1,"Rural",1,"Northland",51,90,123
75200,0,"Rural",1,"Northland",129,147,177
75300,0,"Rural",1,"Northland",237,288,282
75400,-1,"Rural",1,"Northland",201,234,279
75500,-1,"Rural",1,"Northland",66,78,69
75600,3,"Urban",1,"Northland",111,120,195
75700,-1,"Rural",1,"Northland",15,12,9
75800,3,"Urban",1,"Northland",6,0,0
75900,3,"Urban",1,"Northland",27,0,0
76000,3,"Urban",1,"Northland",9,6,6
76100,3,"Urban",1,"Northland",3,3,3
76200,3,"Urban",1,"Northland",45,42,30
76300,3,"Urban",1,"Northland",114,123,105
76400,3,"Urban",1,"Northland",126,144,135
76500,3,"Urban",1,"Northland",45,54,48
76600,NA,NA,1,"Northland",0,0,0
76701,-1,"Rural",1,"Northland",9,9,9
76703,NA,NA,1,"Northland",0,0,0
76704,NA,NA,1,"Northland",0,3,0
76800,0,"Rural",1,"Northland",3,21,9
76901,-3,"Rural",1,"Northland",0,0,0
76902,-3,"Rural",1,"Northland",24,24,18
77000,-1,"Rural",1,"Northland",126,138,135
77100,-1,"Rural",1,"Northland",93,108,84
77200,-2,"Rural",1,"Northland",72,87,102
77300,-2,"Rural",1,"Northland",18,30,27
77400,-2,"Rural",1,"Northland",21,12,18
77500,-1,"Rural",1,"Northland",45,54,57
77600,-1,"Rural",1,"Northland",81,105,75
77700,-1,"Rural",1,"Northland",48,60,66
77800,-1,"Rural",1,"Northland",147,174,180
77901,-3,"Rural",1,"Northland",0,0,0
77902,0,"Rural",1,"Northland",192,240,297
78001,0,"Rural",1,"Northland",48,57,66
78002,-3,"Rural",1,"Northland",3,0,9
78100,-1,"Rural",1,"Northland",60,75,87
78200,-2,"Rural",1,"Northland",18,24,18
78301,-2,"Rural",1,"Northland",60,54,87
78302,-3,"Rural",1,"Northland",6,18,15
78401,-1,"Rural",1,"Northland",141,117,144
78402,-1,"Rural",1,"Northland",111,105,144
78403,-1,"Rural",1,"Northland",99,111,114
78500,-1,"Rural",1,"Northland",195,198,240
78601,-1,"Rural",1,"Northland",117,144,183
78602,0,"Rural",1,"Northland",0,12,21
78700,-1,"Rural",1,"Northland",57,84,111
78800,-1,"Rural",1,"Northland",117,129,141
78900,-1,"Rural",1,"Northland",78,75,66
79002,-2,"Rural",1,"Northland",93,87,234
79003,-3,"Rural",1,"Northland",9,9,0
79006,-1,"Rural",1,"Northland",48,48,45
79007,-2,"Rural",1,"Northland",6,18,57
79008,-2,"Rural",1,"Northland",0,27,87
79009,-1,"Rural",1,"Northland",45,54,60
79010,-1,"Rural",1,"Northland",24,57,171
79101,-3,"Rural",1,"Northland",9,12,9
79102,-2,"Rural",1,"Northland",39,33,42
79200,-2,"Rural",1,"Northland",84,114,111
79301,-1,"Rural",1,"Northland",57,48,57
79302,-2,"Rural",1,"Northland",66,78,72
79303,-2,"Rural",1,"Northland",12,36,45
79304,-2,"Rural",1,"Northland",39,36,33
79305,-1,"Rural",1,"Northland",60,45,54
